ID DGE,Nombre Playa o ZBM,Municipio,Isla,Provincia,Clasificación,Grado de Protección,Afluencia maxima anual,Riesgo,Playa o ZBM,ID MAPAMA,Nombre MAPAMA,ID Pilotaje Litoral,Nombre Pilotaje Litoral,Bandera azul,Acceso PMR,Ducha adaptada,Aseo adaptado,Baño asistido,Sombra PMR,Aparcamientos,Aseo,Lavapies,Duchas,Alquiler de sombrillas,Alquiler de hamacas,Alquiler nautico,Area Infantil,Area Deportiva,Nombre Servicio Socorrismo,Longitud (m),Anchura (m),Composición,Color,Condiciones de baño,Condiciones de entorno,Condiciones de acceso,Carga poblacional,Latitud (º),Longitud (º),PSS Registrado DGSE,PSS Nº Registro,PSS Fecha Registro,Fecha de última actualización
775226800,Playa Las Hermanitas,El Rosario,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,Bajo,Playa,,,40618,PLAYA LAS HERMANITAS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,150,10,Roca / Callaos,,,Aislada,A pie fácil / Coche,entre 5.000 y 20.000,"28°24'02.69076954""N","16°20'00.24113079""W",Si,,,7/12/2023
775226900,Playa El Puertito,El Rosario,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,Playa,,,40621,PLAYA DEL PUERTITO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,85,15,Roca / Callaos,,,Aislada,A pie fácil / Coche,entre 5.000 y 20.000,"28°23'55.33685194""N","16°20'06.28640193""W",Si,,,7/12/2023
775227000,Playa El Varadero,El Rosario,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,Playa,,,40620,PLAYA EL VARADERO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,25,20,Roca / Grava / Arena,,,Urbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°23'52.07454126""N","16°20'07.15523716""W",Si,,,7/12/2023
775227100,Playa Cabezo Barranco Hondo,El Rosario,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,Playa,,,40619,40619 PLAYA SIN NOMBRE,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,39,15,Roca / Bolos,,,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°23'48.12407034""N","16°20'12.88236097""W",Si,,,7/12/2023
775227200,Playa de Barranco Hondo,El Rosario,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,Playa,,,40614,PLAYA BARRANCO HONDO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,21,20,Grava / Arena,,,Semiurbana,A pie fácil / Coche,entre 5.000 y 20.000,"28°23'48.44857326""N","16°20'14.68890812""W",Si,,,7/12/2023
776229100,Charco de La Laja,San Juan de la Rambla,Tenerife,Santa Cruz de Tenerife,Peligrosa,Alto,Alta,Alto,ZBM,,Charco de La Laja,,,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,PPAASS,26,20,Roca,,Oleaje fuerte,Urbana,A pie fácil,<5.000,"28°23'46.70353853""N","16°39'06.66946000""W",No,,,19/8/2024
776229200,Los Roques,San Juan de la Rambla,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,Baja,Alto,Playa,203805,Los Roques,40087,PLAYA LOS ROQUES,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,500,15,Callaos,,Oleaje fuerte,Urbana,A pie difícil,<5.000,"28°23'46.17599682""N","16°38'48.84882800""W",No,,,7/12/2023
776229300,Las Aguas,San Juan de la Rambla,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,Bajo,Playa,719,Las Aguas,40088,PLAYA LAS AGUAS,No,No,No,No,No,No,Si,No,No,No,No,No,No,No,No,PPAASS,53,10,Callaos,,Oleaje fuerte,Urbana,A pie fácil / Coche,<5.000,"28°23'40.06188018""N","16°38'18.74263666""W",No,,,7/12/2023
776229400,Charco del Río,San Juan de la Rambla,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,Bajo,ZBM,,Charco del Rio,,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,26,15,Roca / Callaos,,Oleaje fuerte,Semiurbana,A pie difícil,<5.000,"28°23'45.15215439""N","16°37'54.33648008""W",No,,,7/12/2023
777231100,San Blas,San Miguel de Abona,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,Bajo,Playa,722,San Blas,40026,PLAYA DE SAN BLAS,No,Si,No,No,No,No,Si,No,No,No,No,No,No,No,No,,260,22,Roca / Callaos,,Aguas tranquilas / Oleaje moderado,Urbana,A pie fácil,entre 20.000 y 100.000,"28°01'41.06487781""N","16°35'52.90158894""W",No,,,7/12/2023
777231200,El Barranco,San Miguel de Abona,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,Playa,721,El Barranco,40027,PLAYA EL BARRANCO,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,120,28,Roca / Callaos,,Oleaje moderado / Ventosa,Aislada,A pie fácil,entre 20.000 y 100.000,"28°01'07.60220048""N","16°37'15.49432761""W",No,,,7/12/2023
777231300,Los Colmenares,San Miguel de Abona,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,Playa,720,Los Colmenares,40028,PLAYA DEL COLMENAR,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,230,35,Roca / Callaos,,Oleaje moderado / Ventosa,Aislada,A pie fácil,entre 20.000 y 100.000,"28°01'07.98401534""N","16°37'28.65932302""W",No,,,7/12/2023
777231400,Amarilla,San Miguel de Abona,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,Bajo,Playa,651,Amarilla,40029,PLAYA AMARILLA,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,,50,8,Roca / Callaos,,Aguas tranquilas / Ventosa,Semiurbana,A pie fácil,entre 20.000 y 100.000,"28°00'33.45241913""N","16°38'16.51145406""W",No,,,7/12/2023
778233100,Playas de Tamadite,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,740,Tamadite,40545,PLAYAD E TAMAÍSTE,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,250,40,Grava / Arena,Oscura,Oleaje fuerte,Aislada,A pie difícil,208715,"28°34'13.05397104""N","16°15'12.55035933""W",No,,,19/8/2024
778233200,Playa Cuchillo Mulato,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,,Playa Cuchillo Mulato,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,,,Roca / Grava,,,Aislada,,208715,"28°34'03.79713439""N","16°14'06.64975841""W",No,,,19/8/2024
778233300,Playa del Cardonal,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40639,PLAYA DEL CARDONAL,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,564,32,Callaos / Arena,Oscura,,Aislada,,208715,"28°34'04.03070475""N","16°12'56.66304658""W",No,,,19/8/2024
778233400,Playa Tachero,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,739,Tachero,40544,PLAYA DE TACHERO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,800,30,Bolos / Grava,,Oleaje fuerte,Aislada,A pie fácil / Coche,208715,"28°33'56.03761579""N","16°13'22.13305753""W",No,,,19/8/2024
778233500,Playa del Roque de Las Bodegas,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,Medio,Playa,738,Roque de las Bodegas,40543,PLAYA DEL ROQUE DE LAS BODEGAS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,Cruz Roja,380,45,Roca / Grava / Arena,Oscura,Oleaje fuerte,Semiurbana,Coche,208715,"28°34'11.29133462""N","16°12'17.20280967""W",Si,0090-778233500,11/12/2020,7/12/2023
778233600,Playa de Almáciga,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,Medio,Playa,737,Almaciga,40542,PLAYA DE ALMÁCIGA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,Cruz Roja,300,35,Roca / Arena,Oscura,Oleaje fuerte,Aislada,Coche,208715,"28°34'20.29809091""N","16°11'33.57182501""W",Si,0091-778233600 y 0108-778233600,11/12/2020,7/12/2023
778233700,Playa de Benijo,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Baja,Medio,Playa,735,Benijo,40541,PLAYA DE BENIJO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,Cruz Roja,300,30,Arena,Oscura,Oleaje moderado,Aislada,A pie fácil,208715,"28°34'32.79862384""N","16°11'09.77187241""W",Si,0092-778233700  y 0109-77823370,11/12/2020,20/8/2024
778233800,Playa de Fabián,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,Baja,,Playa,736,Fabián,40540,PLAYA FABIÁN,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,1000,25,Callaos / Grava / Arena,Oscura,Oleaje fuerte,Aislada,A pie fácil,208715,"28°34'42.71260790""N","16°10'50.87083818""W",No,,,7/12/2023
778233900,Playa El Draguiillo,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,734,El Draguillo,40539,PLAYA  DEL DRAGUILLO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,150,30,Grava / Arena,Oscura,Oleaje fuerte,Aislada,A pie difícil / Barco,208715,"28°34'51.15061069""N","16°10'44.50460078""W",No,,,20/8/2024
778234000,Playa El Atracadero,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40638,PLAYA EL ATRACADERO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,149,11,Callaos,,,Aislada,,208715,"28°35'02.73447194""N","16°10'04.98790351""W",No,,,20/8/2024
778234100,Playa La Tambora,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40637,PLAYA LA TAMBORA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,377,17,Roca / Callaos,,,Aislada,,208715,"28°35'12.37342328""N","16°09'40.54424874""W",No,,,21/8/2024
778234200,Playa del Fuentecillo,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40636,PLAYA DEL FUENTECILLO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,292,20,Callaos,,,Aislada,,208715,"28°35'15.75748153""N","16°09'23.46496964""W",No,,,21/8/2024
778234300,Playa del Roque,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,733,Roque Bermejo,40538,PLAYA EL MUELLE,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,120,16,Arena,Oscura,Oleaje moderado,Aislada,A pie difícil / Barco,208715,"28°34'47.75410502""N","16°08'05.47789609""W",Si,0107-778233500,11/12/2020,21/8/2024
778234400,Playa de Casas Blancas,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,732,Casas Blancas,40537,PLAYA DE ROQUE BERMEJO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,80,12,Grava,,Oleaje fuerte,Aislada,Barco,208715,"28°34'44.03267402""N","16°08'06.18304443""W",No,,,21/8/2024
778234500,Playa Ijuana,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40634,PLAYA DE IJUANA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,283,16,Callaos / Arena,Oscura,,Aislada,,208715,"28°32'42.84752150""N","16°07'39.38181061""W",No,,,21/8/2024
778234600,Playa de Anosma,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,null,,Playa,,,40635,PLAYA DE ANOSMA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,170,26,Callaos,,,Aislada,,208715,"28°33'46.61221400""N","16°07'32.44720482""W",No,,,7/12/2023
778234700,Playa de Los Toscalitos,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40633,PLAYA DE LOS TOSCALITOS,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,294,254,Roca / Callaos,,,Aislada,,208715,"28°32'09.45128769""N","16°07'44.01029910""W",No,,,21/8/2024
778234800,Playa de Antequera,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,731,Antequera,40536,PLAYA DE ANTEQUERA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,400,25,Arena,Oscura,Oleaje fuerte,Aislada,A pie difícil / Barco,208715,"28°32'06.19625265""N","16°07'58.92342166""W",No,,,21/8/2024
778234900,Playa Zapata,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40632,PLAYA DE ZÁPATA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,140,22,Callaos / Arena,Oscura,,Aislada,,208715,"28°31'56.72449953""N","16°08'16.46905004""W",No,,,21/8/2024
778235000,Playa La Bruja,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,ZBM,730,La Bruja,40535,PLAYA DE LA BRUJA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,250,18,Arena,Oscura,Oleaje fuerte,Aislada,Barco,208715,"28°31'52.73055067""N","16°08'21.08296321""W",No,,,21/8/2024
778235100,Playa El Llano,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,729,El Llano,40534,PLAYA EL LLANO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,110,15,Arena,Oscura,Oleaje fuerte,Aislada,A pie fácil / Barco,208715,"28°31'21.07065321""N","16°09'15.22930466""W",No,,,21/8/2024
778235200,Playa El Burro,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,728,El Burro,40533,PLAYITA DEL BURRO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,350,15,Callaos / Arena,Oscura,Oleaje fuerte,Aislada,A pie fácil,208715,"28°31'10.24490955""N","16°09'50.80801323""W",No,,,21/8/2024
778235300,Playa El Balayo,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,727,El Balayo,40532,PLAYA DE LA CUEVA DEL AGUA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,360,34,Arena,Oscura,Oleaje moderado,Aislada,Barco,208715,"28°31'05.89455249""N","16°10'03.26680929""W",No,,,21/8/2024
778235400,Playa Fea,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40631,PLAYA FEA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,182,21,Callaos / Arena,Oscura,,Aislada,,208715,"28°30'58.22812568""N","16°10'16.11396409""W",No,,,21/8/2024
778235500,Playa Chica,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,203829,Playa Chica,40531,PLAYA CHICA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,100,35,Arena,Oscura,Oleaje moderado,Semiurbana,Coche,208715,"28°30'55.87552384""N","16°10'22.09257888""W",Si,0093-778235500,11/12/2020,21/8/2024
778235600,Playa de Las Gaviotas,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,Medio,Playa,725,Las Gaviotas,40530,PLAYA DE LAS GAVIOTAS,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,Cruz Roja,250,40,Arena,Oscura,Oleaje moderado,Semiurbana,Coche,208715,"28°30'48.87281051""N","16°10'32.38525537""W",Si,0093-778235600 y 0110-778235600,11/12/2020,7/12/2023
778235700,Playa de Las Teresitas,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,Bajo,Playa,724,Las Teresitas,40529,PLAYA DE LAS TERESITAS,No,Si,null,null,null,null,Si,Si,No,Si,Si,Si,Si,No,Si,Cruz Roja,1300,80,Arena,Dorada,Aguas tranquilas,Aislada,A pie fácil / Coche / Barco,208715,"28°30'30.20373929""N","16°11'13.32062636""W",Si,0094-778235700 y 0111-778235700,11/12/2020,7/12/2023
778235800,Zona de baño de San Andrés,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,,ZBM,,,,,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,,,Roca,,,Urbana,,208715,"28°30'11.99074515""N","16°11'31.15317784""W",Si,0094-778235800,11/12/2020,21/8/2024
778235900,Playa de Valleseco,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,,Playa,723,Valleseco,40528,PLAYA DE VALLESECO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,80,20,Grava,,Aguas tranquilas,Urbana,A pie fácil / Coche,208715,"28°29'11.01073783""N","16°14'08.90604053""W",No,,,21/8/2024
778236000,Playa de Los Alemanes,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Libre,null,null,,Playa,,,40628,PLAYA DE LOS ALEMANES,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,104,10,Mixto,,,Urbana,,208715,"28°28'55.61661053""N","16°14'20.72334597""W",No,,,7/12/2023
778236100,Playa del club Náutico,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Libre,null,null,,Playa,,,,Playa club Nautico,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,13,20,Grava / Arena,Oscura,,Urbana,,208715,"28°28'40.48307985""N","16°14'30.72699629""W",No,,,7/12/2023
778236200,Zona de Baño Castillo de San Juan,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,null,,ZBM,,,,Castillo San Juan,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,247,26,Roca / Cemento,,,Urbana,,208715,"28°27'17.36145863""N","16°15'08.66103968""W",No,,,7/12/2023
778236300,Playa del Parque,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,null,,Playa,,,40627,40626 PLAYA SIN NOMBRE (PARQUE MARÍTIMO),No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,115,44,Arena,Oscura,,Urbana,,208715,"28°27'12.30777956""N","16°15'13.99480177""W",No,,,7/12/2023
778236400,Playa de la Hondura,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,null,,Playa,,Playa de la Hondura,40626,40626 PLAYA SIN NOMBRE,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,,,Callaos / Arena,Oscura,,Urbana,,208715,"28°27'06.57105374""N","16°15'36.65037842""W",No,,,7/12/2023
778236500,Zona de baño La Resbala,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Moderado,Media,,ZBM,,,,La Resbala,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,10,6,Roca,,,Urbana,,208715,"28°26'28.36469703""N","16°16'28.66565047""W",No,,,21/8/2024
778236600,Playa del Muerto,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40625,PLAYA DEL MUERTO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,156,12,Callaos,,,Aislada,,208715,"28°25'34.10152687""N","16°17'30.92988565""W",No,,,21/8/2024
778236700,Playa del Recanto,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40624,PLAYA DEL RECANTO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,94,4,Callaos / Arena,Oscura,,Aislada,,208715,"28°25'31.63281610""N","16°17'33.10221729""W",No,,,21/8/2024
778236800,Playa de Santa Ana,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40623,PLAYA DE SANTA  ANA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,88,3,Callaos / Arena,Oscura,,Aislada,,208715,"28°25'27.42299831""N","16°17'37.05954356""W",No,,,21/8/2024
778236900,Muelle de Añaza,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,ZBM,,,,Muelle de Añaza,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,,,Cemento / Callaos,,,Semiurbana,,208715,"28°25'12.99299524""N","16°17'42.88290758""W",Si,0095-778236900 y 0112-778236900,11/12/2020,21/8/2024
778237000,Playa sin nombre,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,,Playa sin nombre 778237000,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,,,Callaos,,,Semiurbana,,208715,"28°25'12.17068196""N","16°17'47.20889639""W",No,,,21/8/2024
778237100,Los Pocitos,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,,Los Pocitos,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,24,15,Grava / Arena,Oscura,,Semiurbana,,208715,"28°25'03.89998429""N","16°17'51.89391133""W",No,,,21/8/2024
778237200,Playa las Arenitas,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,Bajo,Baja,,Playa,,,40622,PLAYA LAS ARENITAS,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,131,9,Callaos / Arena,Oscura,,Aislada,,208715,"28°24'59.42112619""N","16°17'55.70585912""W",No,,,21/8/2024
778237300,Playa de los Rempujos,Santa Cruz de Tenerife,Tenerife,Santa Cruz de Tenerife,Peligrosa,null,null,,Playa,,,,,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,,,,,,,,208715,"28°34'54.11887914""N","16°10'29.56161825""W",No,,,7/12/2023
779250100,Playa Barranco Hondo,Santa Úrsula,Tenerife,Santa Cruz de Tenerife,Peligrosa,null,null,,Playa,,,40650,PLAYA BARRANCO HONDO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,166,7,Mixto,,,Aislada,,entre 5.000 y 20.000,"28°26'14.84159503""N","16°29'15.46743136""W",No,,,7/12/2023
780241100,La Arena,Santiago del Teide,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,Medio,Playa,743,La Arena,40066,PLAYA LA ARENA,No,Si,null,null,null,null,Si,Si,Si,Si,Si,Si,No,No,No,West Coast Rescure S.L. ,140,40,Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,16437,"28°13'47.11678829""N","16°50'27.45551729""W",No,En proceso,,7/12/2023
780241200,Santiago,Santiago del Teide,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,,Playa,742,Santiago,40067,PLAYA SANTIAGO,No,No,null,null,null,null,No,No,Si,Si,No,No,No,No,No,,50,20,Arena,Oscura,Aguas tranquilas,Urbana,A pie fácil / Coche,16437,"28°14'13.54927114""N","16°50'33.78320972""W",No,,,7/12/2023
780241300,Los Guíos,Santiago del Teide,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,Medio,Playa,741,Los Guíos,,,No,Si,null,null,null,null,No,No,No,Si,Si,Si,No,No,No,,180,20,Arena,Oscura,Oleaje moderado,Urbana,A pie fácil,16437,"28°14'51.70914846""N","16°50'24.81637637""W",No,En proceso,,7/12/2023
780241400,Barranco Seco,Santiago del Teide,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,744,Barranco Seco,40068,PLAYA DE BARRANCO SECO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,620,20,Grava / Arena,Oscura,Aguas tranquilas,Aislada,A pie difícil / Barco,16437,"28°16'21.22700368""N","16°50'59.34228663""W",No,,,7/12/2023
781243100,La Garañona,El Sauzal,Tenerife,Santa Cruz de Tenerife,Peligrosa,Bajo,Baja,,Playa,666,La Garañona,40559,PLAYA DE LA GARAÑONA,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,1300,10,Arena,Oscura,Oleaje fuerte,Aislada,A pie difícil,entre 5.000 y 20.000,"28°28'58.08164578""N","16°26'12.86012940""W",No,,,7/12/2023
782245100,Charco de la Araña,Los Silos,Tenerife,Santa Cruz de Tenerife,Libre,Moderado,Media,,Playa,714,Charco de la Araña,40077,PLAYA CHARCO DE LA ARAÑA,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,100,20,Grava / Arena,Oscura,Oleaje moderado,Semiurbana,A pie fácil / Coche,<5.000,"28°22'47.69922188""N","16°48'53.30602135""W",No,,,7/12/2023
782245200,Agua Dulce,Los Silos,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,,Playa,713,Agua Dulce,40078,PLAYA DE AGUA DULCE,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,200,18,Bolos / Grava,,Oleaje moderado,Aislada,A pie fácil / Coche,<5.000,"28°22'34.50658576""N","16°48'32.57949303""W",No,,,7/12/2023
782245300,El Gomero,Los Silos,Tenerife,Santa Cruz de Tenerife,Peligrosa,Moderado,Media,,Playa,712,El Gomero,40079,PLAYA EL GOMERO,No,No,null,null,null,null,Si,No,No,No,No,No,No,No,No,,50,15,Bolos / Grava / Arena,Oscura,Oleaje fuerte,Aislada,A pie fácil / Coche,<5.000,"28°22'37.61225398""N","16°47'57.79076149""W",No,,,7/12/2023
783247100,El Camello,Tacoronte,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,Baja,,Playa,749,El Camello,40558,PLAYA EL CAMELLO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,400,20,Bolos / Roca,,Oleaje moderado,Aislada,A pie fácil,entre 20.000 y 100.000,"28°29'41.88727808""N","16°25'33.94575722""W",No,,,7/12/2023
783247200,Playa de La Arena (Mesas del Mar),Tacoronte,Tenerife,Santa Cruz de Tenerife,Libre,Alto,Alta,Bajo,Playa,748,La Arena,40557,PLAYA DE LA  ARENA / MESA DEL MAR,Si,No,null,null,null,null,No,Si,No,Si,No,No,No,No,Si,,350,30,Arena,Oscura,Oleaje moderado,Urbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°29'59.88501790""N","16°25'28.57785134""W",No,,,7/12/2023
783247300,El Sargo,Tacoronte,Tenerife,Santa Cruz de Tenerife,Uso Prohibido,null,Baja,,Playa,746,El Sargo,40556,PLAYA EL SARGO,No,No,null,null,null,null,No,No,No,No,No,No,No,No,No,,150,20,Bolos / Grava,Oscura,Oleaje moderado,Semiurbana,A pie fácil,entre 20.000 y 100.000,"28°30'25.14689346""N","16°25'18.77959821""W",No,,,7/12/2023
783247400,Piscina Natural El Pris,Tacoronte,Tenerife,Santa Cruz de Tenerife,Libre,Bajo,Baja,Bajo,ZBM,747,El Pris,40555,PLAYA EL PRIS,No,No,null,null,null,null,Si,Si,No,Si,No,No,No,No,No,,170,15,Callaos / Grava,Oscura,Oleaje fuerte,Urbana,A pie fácil / Coche,entre 20.000 y 100.000,"28°30'37.17435626""N","16°25'15.60843715""W",No,,,21/8/2024
